faixa_etaria;tamanho_familia;renda_familiar;redacao;sexo_feminino;escola_privada;escola_publica;treineiro;media_objetivas;faltou;branco_amarelo;preto_pardo_indigena;acesso_tecnologia
8;5;1;540.0;0;0;0;0;481.55;0;0;1;1
3;3;7;900.0;1;0;0;0;672.0;0;1;0;1
19;4;5;740.0;1;0;0;1;534.125;0;1;0;1
0;4;2;;1;0;1;0;;1;0;1;1
7;4;2;;0;0;0;0;;1;1;0;1
2;4;3;;0;0;0;0;;1;1;0;1
1;3;1;380.0;0;0;0;0;483.875;0;1;0;1
1;4;1;340.0;1;0;1;0;394.85;1;0;1;1
0;2;9;680.0;1;0;1;0;540.575;0;1;0;1
0;4;1;580.0;1;0;0;1;462.15000000000003;0;1;0;1
8;1;16;500.0;1;0;0;0;447.97499999999997;0;0;1;1
2;5;12;920.0;1;0;0;0;497.5;0;1;0;1
2;2;1;;1;0;0;0;;1;0;1;1
3;3;10;;1;0;0;0;;1;1;0;0
12;1;2;;1;0;0;0;;1;1;0;1
4;4;10;;1;0;0;0;;1;1;0;1
1;4;1;600.0;0;0;1;0;484.325;0;0;1;1
7;4;9;780.0;1;0;0;0;639.975;0;1;0;1
19;4;3;460.0;1;0;0;1;420.725;0;0;1;1
2;4;8;600.0;0;0;0;0;538.025;0;0;1;1
1;3;1;540.0;1;0;1;0;447.45;0;1;0;1
1;5;8;0.0;0;0;1;0;497.32500000000005;0;0;1;1
0;4;3;600.0;0;0;1;0;509.525;0;0;1;1
1;4;13;;0;0;0;0;;1;0;1;1
3;4;1;;1;0;1;0;;1;0;1;1
0;4;9;660.0;1;0;1;0;457.54999999999995;0;1;0;1
12;3;1;;1;0;0;0;;1;0;1;1
3;4;8;;1;0;0;0;;1;0;1;1
0;3;7;900.0;0;1;0;0;670.6;0;0;1;1
19;3;11;;0;0;0;1;;1;1;0;1
0;5;2;520.0;0;0;1;0;518.8249999999999;0;0;1;1
1;5;3;740.0;0;0;1;0;568.425;0;0;1;1
1;3;2;740.0;1;0;1;0;535.95;0;1;0;1
2;5;1;;0;0;0;0;;1;0;1;1
0;6;16;;1;0;0;1;;1;0;1;1
1;5;8;860.0;1;0;0;0;511.82499999999993;0;1;0;1
0;6;13;820.0;0;1;0;0;485.575;0;0;1;1
0;4;1;800.0;1;0;0;1;500.02500000000003;0;1;0;1
2;12;1;500.0;0;0;0;0;472.775;0;0;1;0
3;3;2;760.0;1;0;0;0;488.42499999999995;0;0;1;1
1;4;5;;0;0;0;0;;1;1;0;1
9;2;8;;0;0;0;0;;1;0;1;1
2;4;1;;1;0;0;0;;1;1;0;1
1;5;2;;0;0;1;0;;1;0;1;1
1;3;1;360.0;1;0;1;0;446.84999999999997;0;0;0;1
0;4;8;700.0;1;0;1;0;529.125;0;1;0;1
19;4;6;760.0;1;0;0;1;446.6;0;1;0;1
1;5;1;820.0;1;0;1;0;550.2;0;0;1;0
1;4;1;460.0;1;0;0;0;469.0;0;0;1;1
19;2;10;620.0;0;0;0;1;500.8;0;1;0;1
0;4;1;520.0;1;0;0;1;461.49999999999994;0;0;1;1
0;3;2;740.0;1;0;1;0;476.225;0;0;1;1
1;7;3;;1;0;1;0;;1;0;1;1
19;4;14;640.0;0;0;0;1;508.54999999999995;0;0;1;1
7;3;2;;1;0;0;0;;1;1;0;1
0;4;0;;0;1;0;0;;1;1;0;1
4;5;16;;1;0;0;0;;1;1;0;1
0;3;1;720.0;1;0;1;0;535.0;0;0;1;0
1;5;9;440.0;1;0;1;0;431.275;0;0;1;1
2;4;9;720.0;1;0;0;0;570.375;0;1;0;1
1;4;3;;1;0;1;0;;1;0;1;1
0;2;15;;1;0;0;1;;1;1;0;1
5;4;1;760.0;1;0;0;0;678.15;0;1;0;0
0;4;2;800.0;1;0;1;0;629.025;0;1;0;1
0;3;7;960.0;0;1;0;0;599.425;0;1;0;1
0;5;1;300.0;0;0;1;0;395.925;0;0;1;1
6;5;3;660.0;1;0;0;0;500.275;0;1;0;1
2;4;14;920.0;1;0;0;0;581.875;0;1;0;1
6;3;2;;1;0;0;0;;1;0;1;1
12;7;11;;1;0;0;0;;1;1;0;1
2;3;9;0.0;0;0;0;0;574.5250000000001;0;1;0;1
2;3;15;840.0;1;0;0;0;653.2;0;1;0;1
5;8;2;720.0;0;0;0;0;492.8;1;0;1;1
3;3;15;600.0;0;0;0;0;524.3;0;0;1;1
9;2;11;820.0;1;0;0;0;664.875;0;0;1;1
2;4;16;340.0;1;0;1;0;388.3;0;0;1;0
1;4;16;;0;0;1;0;;1;0;1;1
0;4;10;960.0;1;0;0;1;544.075;0;1;0;1
0;2;10;800.0;1;0;1;0;581.125;0;1;0;1
3;5;10;740.0;0;0;0;0;533.6;0;0;1;1
0;8;2;580.0;1;0;0;1;463.25;0;0;1;1
1;6;1;0.0;0;0;1;0;417.3;0;1;0;1
1;5;2;680.0;1;0;1;0;507.92500000000007;0;1;0;1
8;1;1;520.0;1;0;0;0;496.525;0;1;0;1
7;3;2;;1;0;0;0;;1;1;0;1
1;5;1;;0;0;1;0;;1;1;0;1
1;5;8;780.0;1;0;1;0;576.15;0;1;0;1
8;5;3;360.0;0;0;0;0;431.34999999999997;0;0;1;1
12;2;1;280.0;1;0;0;0;464.725;0;0;1;0
1;4;16;720.0;1;0;1;0;494.425;0;0;1;1
2;2;9;880.0;0;0;0;0;699.8;0;1;0;1
19;4;8;840.0;1;0;0;1;571.8;0;1;0;1
1;4;2;420.0;0;0;1;0;444.22499999999997;0;0;1;0
10;4;2;;0;0;0;0;;1;1;0;1
1;3;15;340.0;0;0;0;0;572.2750000000001;0;1;0;1
0;5;2;500.0;1;0;1;0;411.97499999999997;0;1;0;1
1;5;1;0.0;1;0;1;0;410.775;0;0;1;1
3;3;8;;1;0;0;0;;1;1;0;1
1;7;10;;0;0;1;0;;1;0;1;1
4;4;3;640.0;0;0;0;0;607.1;0;1;0;1
0;3;10;560.0;0;0;1;0;524.9000000000001;0;1;0;1
4;2;1;660.0;1;0;0;0;461.27500000000003;0;1;0;1
1;5;1;680.0;1;0;1;0;571.8;0;0;1;0
0;3;2;;0;0;1;0;;1;1;0;1
5;3;1;780.0;1;0;0;0;480.25;0;0;1;1
1;4;3;;1;0;0;0;;1;0;1;1
2;5;1;;0;0;0;0;;1;0;1;1
10;3;3;680.0;0;0;0;0;626.125;0;0;1;1
1;2;16;680.0;1;0;1;0;486.325;0;0;1;1
10;3;2;;1;0;0;0;;1;1;0;1
2;3;13;680.0;0;0;1;0;533.25;0;1;0;1
1;2;11;840.0;1;1;0;0;577.25;0;1;0;1
1;2;1;460.0;0;0;1;0;384.5;0;0;1;0
19;6;16;520.0;1;0;0;1;448.75;0;0;1;1
10;1;8;640.0;1;0;0;0;563.15;0;0;1;1
9;4;2;600.0;1;0;0;0;551.675;0;0;1;1
9;2;2;860.0;0;0;0;0;588.0999999999999;0;1;0;1
1;4;1;;0;0;1;0;;1;0;1;1
1;4;9;780.0;1;0;1;0;496.25;0;0;1;1
6;6;1;520.0;0;0;0;0;485.4;0;0;1;1
11;4;1;440.0;1;0;0;0;437.625;0;1;0;1
0;3;8;;1;0;1;0;;1;1;0;1
1;5;1;500.0;1;0;1;0;477.97499999999997;0;0;1;1
14;2;3;;0;0;1;0;;1;1;0;1
1;4;1;880.0;1;0;0;0;531.3000000000001;0;1;0;1
0;4;12;580.0;1;0;0;1;480.69999999999993;0;1;0;1
7;4;2;480.0;1;0;0;0;500.775;0;1;0;1
1;4;11;;0;0;1;0;;1;1;0;1
10;1;1;600.0;1;0;0;0;450.62500000000006;0;0;1;1
3;5;2;740.0;0;0;1;0;590.7;0;0;1;1
9;2;2;;1;0;0;0;;1;1;0;1
9;3;9;;0;0;0;0;;1;0;0;1
1;5;1;540.0;1;0;1;0;430.575;0;0;1;1
3;6;1;500.0;1;0;0;0;474.04999999999995;0;0;1;1
1;3;8;;1;0;1;0;;1;1;0;1
4;8;1;660.0;0;0;0;0;443.5;0;0;1;1
3;4;1;600.0;1;0;0;0;533.8;0;0;1;1
2;3;1;480.0;1;0;0;0;461.525;0;0;1;1
14;2;1;;1;0;0;0;;1;0;1;0
3;3;2;;1;0;0;0;;1;1;0;1
19;2;11;920.0;0;0;0;1;638.425;0;1;0;1
0;4;2;;1;0;1;0;;1;0;1;1
5;4;2;860.0;1;0;0;0;555.925;0;1;0;1
13;2;1;520.0;0;0;0;0;548.5250000000001;0;0;1;0
1;3;14;620.0;1;0;1;0;500.7;0;1;0;1
4;3;13;660.0;1;0;0;0;542.125;0;1;0;1
10;2;8;;0;0;0;0;;1;0;1;1
2;7;3;;0;0;0;0;;1;0;1;1
2;3;2;;1;0;0;0;;1;1;0;1
2;7;0;;0;0;1;0;;1;0;1;1
10;5;1;540.0;0;0;0;0;529.4749999999999;0;1;0;0
0;5;15;580.0;1;0;0;1;412.55000000000007;0;0;1;1
0;2;9;580.0;0;1;0;0;633.975;0;1;0;1
1;4;0;700.0;1;1;0;0;569.15;0;1;0;1
0;5;8;0.0;1;0;0;1;504.55;1;1;0;1
1;4;16;520.0;1;0;1;0;416.1;0;0;1;1
11;2;10;940.0;0;0;0;0;655.4499999999999;0;0;1;1
1;3;11;800.0;1;1;0;0;587.825;0;1;0;1
0;4;3;660.0;1;0;1;0;523.175;0;0;1;1
1;4;1;;1;0;1;0;;1;1;0;1
1;3;3;;1;0;1;0;;1;0;0;1
1;4;15;860.0;1;1;0;0;574.2;0;1;0;1
3;4;1;880.0;1;0;0;0;600.575;0;0;1;1
0;4;8;600.0;1;0;1;0;558.675;0;1;0;1
9;2;2;;1;0;0;0;;1;0;1;1
0;3;2;580.0;1;0;1;0;469.525;0;0;1;1
4;2;1;800.0;1;0;0;0;676.0;0;1;0;1
2;3;3;560.0;0;0;0;0;574.4499999999999;0;1;0;0
4;3;13;920.0;0;0;0;0;636.175;0;1;0;1
9;2;1;;1;0;0;0;;1;0;1;1
11;5;1;;1;0;0;0;;1;0;1;1
8;3;3;;1;0;0;0;;1;0;1;1
1;3;6;;0;1;0;0;;1;1;0;1
1;8;0;940.0;0;0;0;0;687.2;0;1;0;1
3;2;2;880.0;1;0;0;0;613.325;0;1;0;1
2;2;3;460.0;0;0;0;0;444.0;0;0;1;1
0;5;8;0.0;0;0;1;0;466.675;0;1;0;1
3;7;2;;1;0;1;0;;1;0;1;1
9;4;2;;1;0;0;0;;1;0;1;0
19;4;12;560.0;0;0;0;1;539.6;0;1;0;1
1;5;1;860.0;1;0;1;0;518.25;0;0;1;0
2;3;1;680.0;1;0;0;0;526.1;0;1;0;1
0;4;2;520.0;1;0;0;1;483.025;0;1;0;1
0;4;2;560.0;1;0;0;1;400.85;1;1;0;1
1;4;0;;0;1;0;0;;1;1;0;1
2;3;1;;0;0;1;0;;1;1;0;1
4;4;2;280.0;0;0;0;0;490.6;0;0;1;1
0;3;1;820.0;1;0;1;0;541.775;0;1;0;1
0;4;11;600.0;0;0;0;1;535.95;0;1;0;1
3;3;3;;1;0;0;0;;1;0;1;1
2;4;2;;0;0;0;0;;1;0;1;1
1;4;1;;0;0;1;0;;1;0;1;1
1;4;1;;1;0;1;0;;1;0;1;0
0;6;15;800.0;0;0;0;1;591.55;0;1;0;1
7;3;1;940.0;0;0;0;0;504.875;0;1;0;1
2;6;8;460.0;1;0;1;0;393.125;0;0;1;1
1;4;14;820.0;1;1;0;0;608.225;0;0;0;1
0;3;1;660.0;0;0;1;0;480.125;0;0;1;1
0;3;2;520.0;1;0;0;1;451.20000000000005;0;1;0;1
2;4;1;;0;0;1;0;;1;1;0;1
2;5;11;720.0;1;0;0;0;533.725;0;1;0;1
5;4;16;;1;0;0;0;;1;0;1;1
0;2;4;760.0;1;0;0;1;557.275;0;1;0;1
19;4;15;560.0;0;0;0;1;463.05000000000007;0;1;0;1
10;2;10;960.0;0;0;0;0;752.425;0;1;0;1
1;4;11;880.0;1;1;0;0;566.3000000000001;0;0;1;1
1;3;2;;1;0;0;1;;1;0;1;1
0;5;3;620.0;1;0;1;0;540.2;0;1;0;1
13;4;2;320.0;0;0;0;0;589.2;0;1;0;1
2;4;1;;1;0;0;0;;1;1;0;1
1;4;10;;1;0;1;0;;1;1;0;1
1;4;9;360.0;1;0;1;0;456.0;0;0;1;1
0;4;1;0.0;0;0;1;0;394.52500000000003;0;0;1;1
0;3;11;720.0;0;0;0;1;639.375;0;1;0;1
7;5;1;940.0;1;0;0;0;641.2750000000001;0;0;1;1
19;2;10;760.0;1;0;0;1;660.9499999999999;0;1;0;1
19;4;11;740.0;0;0;0;1;493.27500000000003;0;0;1;1
5;1;2;;1;0;0;0;;1;0;1;1
5;2;1;;1;0;0;0;;1;0;1;1
2;3;1;860.0;1;0;1;0;599.9000000000001;0;1;0;1
9;9;2;560.0;1;0;0;0;508.475;0;0;1;0
15;1;1;320.0;1;0;0;0;483.95;0;0;1;1
2;3;1;660.0;1;0;1;0;511.62500000000006;0;0;1;1
1;3;1;;0;0;1;0;;1;0;1;1
0;5;11;440.0;1;0;0;1;438.79999999999995;0;0;1;1
3;6;1;;1;0;0;0;;1;0;1;0
11;3;2;800.0;1;0;0;0;597.7750000000001;0;1;0;1
1;4;7;580.0;0;1;0;0;569.1;0;0;1;1
1;3;2;780.0;1;0;0;0;523.475;0;1;0;1
0;4;1;;0;0;0;1;;1;0;1;1
2;4;1;640.0;0;0;0;0;348.15;1;1;0;1
6;2;2;640.0;0;0;0;0;605.7249999999999;0;1;0;1
2;2;10;0.0;0;0;0;0;418.125;0;0;1;1
19;4;6;900.0;1;0;0;1;644.675;0;1;0;1
0;4;3;760.0;1;1;0;0;542.425;0;0;1;1
3;3;9;580.0;0;0;0;0;548.35;1;0;1;1
2;4;1;660.0;1;0;0;0;478.8;0;1;0;1
3;5;1;;1;0;0;0;;1;1;0;1
1;4;2;500.0;1;0;1;0;489.0;1;0;1;0
1;4;16;460.0;0;0;1;0;427.775;0;0;1;0
3;4;9;;1;0;0;0;;1;1;0;1
1;3;9;760.0;1;0;1;0;567.25;0;1;0;1
0;4;9;480.0;1;0;0;1;493.65000000000003;0;1;0;1
3;4;3;920.0;1;0;0;0;553.2249999999999;0;0;1;1
1;4;11;840.0;1;0;0;0;609.85;0;0;1;1
9;2;1;;0;0;0;0;;1;1;0;1
1;5;16;;1;0;1;0;;1;1;0;1
1;5;2;;1;0;1;0;;1;0;1;1
1;5;0;620.0;1;0;0;0;504.92499999999995;0;1;0;1
9;4;12;800.0;1;0;0;0;710.575;0;0;1;1
7;6;1;;1;0;0;0;;1;0;1;1
9;2;2;600.0;1;0;0;0;565.8499999999999;1;1;0;1
0;5;1;360.0;1;0;1;0;433.825;0;0;1;0
4;3;11;520.0;0;0;0;0;430.725;0;0;1;1
0;3;11;;1;0;1;0;;1;1;0;1
1;4;5;820.0;1;1;0;0;563.25;0;1;0;1
3;2;1;720.0;0;0;0;0;574.925;0;0;1;1
6;4;1;;0;0;0;0;;1;0;1;1
4;1;16;940.0;1;0;0;0;672.8249999999999;0;0;1;1
19;4;10;460.0;0;0;0;1;489.575;0;0;1;1
1;4;8;560.0;1;0;0;0;474.4;0;1;0;1
0;4;8;480.0;0;0;1;0;450.15;0;0;1;1
9;2;1;400.0;1;0;0;0;509.05000000000007;0;1;0;1
3;4;11;540.0;1;0;0;0;594.35;0;1;0;1
1;3;1;900.0;1;0;0;0;528.225;0;0;1;1
0;6;1;;0;0;1;0;;1;0;1;1
0;5;1;320.0;1;0;1;0;473.35;0;0;1;1
2;3;1;;1;0;0;0;;1;0;1;1
4;4;2;;1;0;0;0;;1;1;0;1
5;3;1;;1;0;0;0;;1;0;1;0
1;5;6;860.0;0;0;0;0;644.625;0;1;0;1
15;5;11;420.0;0;0;0;0;542.5;0;0;1;1
1;3;2;;0;0;0;0;;1;1;0;1
3;4;1;720.0;1;0;0;0;437.475;0;0;1;1
5;1;1;;1;0;0;0;;1;1;0;1
4;5;10;900.0;1;0;0;0;713.725;0;1;0;1
1;3;10;320.0;0;0;1;0;473.675;0;0;1;1
2;7;16;;0;0;0;0;;1;0;1;1
1;4;9;780.0;0;0;0;0;496.875;0;0;1;1
12;2;2;;0;0;0;0;;1;1;0;1
9;1;2;360.0;1;0;0;0;488.625;0;1;0;1
0;2;10;540.0;0;0;1;0;564.1;0;1;0;1
0;4;1;860.0;0;0;1;0;560.225;0;0;1;1
1;5;1;840.0;1;0;0;0;521.65;0;0;1;1
11;3;8;680.0;0;0;0;0;475.57500000000005;0;0;1;1
8;5;2;720.0;1;0;0;0;535.9;0;1;0;1
1;5;1;600.0;0;0;1;0;517.0;0;0;1;0
2;2;2;560.0;0;0;0;0;513.0749999999999;0;1;0;1
4;3;3;;1;0;0;0;;1;0;1;1
1;4;3;720.0;1;0;1;0;473.82500000000005;0;0;1;1
0;3;5;900.0;0;0;0;1;631.425;0;1;0;1
9;5;1;;1;0;0;0;;1;0;1;0
0;4;10;900.0;1;1;0;0;669.3;0;1;0;1
9;5;2;;1;0;0;0;;1;0;1;1
0;3;8;540.0;1;0;0;1;427.925;0;0;1;1
0;3;1;0.0;1;0;1;0;370.75000000000006;0;0;1;1
1;2;1;520.0;0;0;1;0;397.90000000000003;0;1;0;1
0;2;16;420.0;1;0;0;1;490.75;0;1;0;1
3;7;9;520.0;1;0;0;0;452.57500000000005;0;0;1;1
10;1;2;;0;0;0;0;;1;0;1;1
0;5;16;500.0;1;0;1;0;385.52500000000003;0;0;1;1
6;4;2;;1;0;0;0;;1;1;0;1
3;2;1;;0;0;0;0;;1;0;1;1
19;2;11;460.0;0;0;0;1;486.54999999999995;0;0;1;1
0;5;0;880.0;1;0;0;1;541.3;0;1;0;1
3;2;1;580.0;1;0;0;0;519.3;0;0;1;1
9;7;2;;1;0;0;0;;1;0;1;1
1;7;10;860.0;0;0;0;0;605.15;0;0;1;1
1;6;1;560.0;1;0;1;0;493.875;0;0;1;1
4;5;3;900.0;1;0;0;0;635.375;0;0;0;1
0;3;2;0.0;1;0;1;0;440.07500000000005;0;0;1;1
0;4;1;;1;0;1;0;;1;0;1;0
10;2;10;820.0;1;0;0;0;712.675;0;0;1;1
11;5;2;600.0;1;0;1;0;512.55;0;1;0;0
4;4;10;;0;0;0;0;;1;1;0;1
0;3;14;840.0;0;1;0;0;578.35;0;1;0;1
1;2;1;600.0;1;0;0;0;527.2750000000001;0;0;1;1
9;3;1;640.0;1;0;0;0;556.85;0;0;1;1
1;4;0;880.0;1;0;0;0;629.05;0;1;0;1
19;3;12;740.0;1;0;0;1;597.35;0;1;0;1
0;4;15;820.0;1;1;0;0;490.275;0;0;1;1
1;4;9;860.0;1;1;0;0;663.8000000000001;0;1;0;1
4;5;2;720.0;1;0;0;0;494.775;0;1;0;1
2;9;1;720.0;1;0;0;0;444.67500000000007;0;0;1;1
1;4;8;800.0;1;0;1;0;563.975;0;1;0;1
1;3;9;;1;0;0;0;;1;1;0;1
3;2;1;660.0;0;0;0;0;559.95;0;1;0;1
5;3;1;;1;0;0;1;;1;0;1;1
19;5;8;740.0;0;0;0;1;566.7;0;1;0;1
19;3;9;780.0;1;0;0;1;659.225;0;0;1;1
2;3;1;520.0;0;0;0;0;478.9;0;0;1;1
1;2;9;640.0;0;0;0;0;536.325;0;1;0;1
3;1;1;780.0;1;0;0;0;544.375;0;0;1;1
1;4;5;860.0;0;1;0;0;537.45;0;1;0;1
4;2;1;460.0;1;0;0;0;403.47499999999997;0;0;1;1
4;3;2;;1;0;0;0;;1;0;1;1
3;4;1;500.0;1;0;1;0;427.57500000000005;0;0;1;1
19;2;8;620.0;1;0;0;1;590.925;0;1;0;1
12;2;8;820.0;1;0;0;0;697.875;0;0;0;1
0;4;1;;1;0;1;0;;1;0;1;1
9;3;1;;0;0;0;0;;1;1;0;1
0;4;13;580.0;1;0;0;1;445.15000000000003;0;1;0;1
7;2;2;;1;0;0;0;;1;0;1;1
0;4;1;580.0;1;0;1;0;492.3;0;0;1;1
0;5;9;860.0;1;0;1;0;588.05;0;1;0;1
3;5;5;;0;0;0;0;;1;1;0;1
2;4;15;900.0;0;0;0;0;699.2;0;1;0;1
2;4;12;;1;0;1;0;;1;0;1;1
0;4;8;840.0;1;0;0;1;521.15;0;1;0;1
7;3;1;;1;0;0;0;;1;0;1;1
2;4;1;580.0;1;0;0;0;492.425;0;0;1;1
11;4;8;;0;0;0;0;;1;0;1;1
0;4;9;560.0;0;0;1;0;468.45000000000005;0;1;0;1
0;3;1;;1;0;1;0;;1;0;1;0
19;3;11;;0;0;0;1;;1;1;0;1
1;5;2;600.0;1;0;1;0;474.55;0;0;1;1
0;4;2;340.0;0;0;0;1;468.55;0;0;1;1
5;11;1;;1;0;0;0;;1;0;1;0
1;5;3;700.0;1;0;0;0;459.04999999999995;0;1;0;1
11;3;3;0.0;0;0;0;0;395.7;0;0;1;1
1;2;0;700.0;1;0;0;0;661.525;0;1;0;1
0;6;11;740.0;1;0;0;1;601.3;0;1;0;1
1;5;9;760.0;1;0;1;0;389.85;0;1;0;1
1;5;9;900.0;1;0;1;0;587.125;0;1;0;1
5;4;1;520.0;1;0;0;0;449.3;0;0;1;1
1;5;1;720.0;0;0;1;0;486.45000000000005;0;0;1;1
19;3;14;;1;0;0;0;;1;0;1;1
7;2;1;620.0;1;0;0;0;491.6;0;0;1;1
5;2;2;580.0;1;0;0;0;444.025;0;0;1;1
1;3;16;660.0;1;0;1;0;511.35;0;1;0;1
2;3;2;720.0;1;0;0;0;596.625;0;1;0;1
4;5;1;;1;0;0;0;;1;0;1;1
9;3;8;;0;0;0;0;;1;1;0;1
9;1;3;620.0;0;0;0;0;558.825;0;0;1;1
1;3;15;560.0;0;0;1;0;470.0;0;0;0;1
4;6;16;;1;0;1;0;;1;1;0;0
1;3;3;860.0;0;0;0;0;598.75;0;0;1;1
2;3;1;;1;0;0;0;;1;0;1;1
3;3;3;;1;0;0;0;;1;0;1;1
6;4;2;720.0;0;0;0;0;574.2750000000001;0;0;1;1
11;3;2;;0;0;0;0;;1;0;1;1
1;5;9;960.0;1;1;0;0;591.2249999999999;0;1;0;1
1;4;3;400.0;1;0;1;0;438.34999999999997;0;1;0;1
1;6;9;580.0;1;0;1;0;508.275;0;0;1;1
0;5;3;540.0;1;0;1;0;515.8;0;0;1;1
0;5;1;560.0;1;0;0;1;533.0;1;1;0;1
10;2;1;620.0;0;0;0;0;501.40000000000003;0;0;1;0
0;2;2;;1;0;0;1;;1;0;1;1
0;4;8;720.0;0;0;1;0;558.8;0;1;0;1
0;4;2;600.0;0;0;1;0;519.675;0;1;0;1
2;5;8;;1;0;0;0;;1;1;0;1
1;3;10;660.0;1;0;1;0;561.35;0;0;1;1
9;4;2;;1;0;0;0;;1;0;1;1
5;3;10;480.0;0;0;0;0;454.20000000000005;0;0;1;1
19;2;2;540.0;1;0;0;1;496.475;0;0;1;1
1;4;13;680.0;0;0;1;0;553.2249999999999;0;1;0;1
14;3;1;;1;0;0;0;;1;1;0;1
4;4;10;;1;0;0;0;;1;1;0;1
1;4;1;0.0;0;0;1;0;410.17499999999995;0;0;1;0
5;5;12;;0;0;0;0;;1;0;1;1
1;5;7;780.0;1;0;0;0;541.725;0;1;0;1
5;4;8;;1;0;0;0;;1;1;0;1
0;3;5;760.0;1;1;0;0;574.225;0;1;0;1
1;3;6;740.0;0;0;0;0;562.25;0;1;0;1
1;4;8;860.0;1;0;1;0;531.7;0;0;1;1
11;2;1;600.0;1;0;0;0;508.54999999999995;1;0;1;1
10;2;16;;1;0;0;0;;1;0;1;1
1;3;1;840.0;1;0;1;0;593.625;0;1;0;1
1;5;10;600.0;1;0;0;0;525.7;0;0;0;1
0;4;1;600.0;0;0;1;0;494.24999999999994;0;1;0;1
3;5;1;;0;0;0;0;;1;0;1;1
2;5;2;860.0;0;0;0;0;561.2;0;0;1;1
9;2;2;;0;0;0;0;;1;0;1;1
1;3;1;480.0;1;0;1;0;438.97499999999997;0;0;1;1
0;4;8;740.0;1;1;0;0;573.8;0;1;0;1
9;1;11;;0;0;0;0;;1;0;1;1
19;4;3;520.0;0;0;0;1;520.2;0;0;1;0
2;12;1;600.0;1;0;0;0;421.375;0;0;1;1
1;4;10;920.0;0;0;1;0;611.95;0;1;0;1
1;5;10;;1;0;1;0;;1;0;1;1
0;4;10;560.0;1;0;0;1;486.75;1;1;0;1
0;4;8;780.0;1;0;0;1;487.375;0;0;1;1
19;2;8;560.0;1;0;0;1;538.3;0;0;1;1
8;3;9;;0;0;0;0;;1;1;0;1
12;1;3;;0;0;0;0;;1;1;0;1
1;4;1;560.0;1;0;1;0;486.77500000000003;0;0;1;1
19;5;11;820.0;1;0;0;1;441.25;0;0;1;1
0;3;13;440.0;0;0;0;1;529.4;0;0;1;1
8;1;1;;0;0;0;0;;1;0;1;1
10;5;1;;1;0;0;0;;1;0;0;1
0;4;2;360.0;1;0;1;0;480.79999999999995;0;0;1;1
6;5;9;600.0;0;0;0;0;526.9749999999999;0;1;0;1
1;4;8;720.0;1;0;1;0;488.975;0;1;0;1
19;4;2;760.0;0;0;0;1;395.4;0;0;1;1
3;3;10;;1;0;0;0;;1;1;0;1
0;2;16;500.0;1;0;1;0;485.3;0;1;0;0
0;7;1;600.0;1;0;1;0;578.5;0;1;0;0
0;3;12;720.0;1;0;0;1;535.4250000000001;0;0;1;1
9;3;2;480.0;1;0;0;0;522.0999999999999;1;0;1;1
6;3;16;;1;0;0;0;;1;0;1;0
0;5;1;;1;0;1;0;;1;0;1;1
7;5;10;;0;0;0;0;;1;0;0;1
1;3;10;;1;0;0;0;;1;0;1;1
0;4;2;580.0;0;0;1;0;486.775;0;0;1;1
2;2;1;520.0;0;0;0;0;445.6;0;0;1;0
3;3;1;;1;0;1;0;;1;0;1;1
2;2;1;;0;0;0;0;;1;0;1;1
13;1;3;360.0;0;0;0;0;538.6750000000001;0;0;1;1
5;4;1;680.0;0;0;0;0;517.775;0;0;1;1
8;8;16;;1;0;0;0;;1;0;1;1
5;3;1;720.0;0;0;0;0;516.7;0;0;1;1
6;2;1;560.0;0;0;0;0;557.975;0;0;1;0
1;4;8;;1;0;1;0;;1;0;1;1
13;1;16;;0;0;0;0;;1;0;1;1
1;4;12;560.0;0;0;1;0;556.95;0;1;0;1
9;5;16;560.0;1;0;0;0;414.125;0;0;1;0
2;4;5;960.0;1;0;0;0;759.45;0;1;0;1
0;4;0;;1;1;0;0;;1;1;0;1
2;3;1;900.0;1;0;1;0;489.95;0;0;1;1
1;2;2;760.0;1;0;0;0;519.9749999999999;0;0;1;1
11;3;1;520.0;1;0;0;0;486.15;0;1;0;1
6;3;1;560.0;1;0;0;0;599.5999999999999;1;0;1;1
19;3;8;600.0;1;0;0;1;516.8;0;0;1;1
0;4;4;920.0;1;0;0;1;536.1;0;1;0;1
0;4;2;0.0;1;0;1;0;410.70000000000005;0;0;1;0
0;3;4;840.0;0;0;0;1;750.2249999999999;0;1;0;1
1;3;2;;1;0;0;0;;1;0;0;1
1;4;1;580.0;0;0;0;0;555.5;0;0;1;1
10;3;3;300.0;0;0;0;0;503.90000000000003;0;0;1;1
10;2;1;560.0;1;0;0;0;448.20000000000005;0;0;1;1
5;4;2;600.0;1;0;0;0;473.37500000000006;0;1;0;1
9;3;2;440.0;1;0;0;0;535.975;0;0;1;1
1;4;16;480.0;0;0;1;0;490.32500000000005;0;0;0;1
19;4;13;560.0;0;0;0;1;574.7;0;1;0;1
0;3;11;;1;0;0;1;;1;1;0;1
1;3;6;780.0;1;1;0;0;485.475;0;1;0;1
7;4;16;560.0;1;0;0;0;507.575;0;0;1;0
1;1;8;620.0;0;0;1;0;447.95000000000005;0;0;0;1
1;4;1;440.0;0;0;0;0;433.02500000000003;0;0;1;0
1;5;3;620.0;0;0;1;0;470.575;0;0;1;1
0;5;2;;1;0;1;0;;1;1;0;1
